ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11584666,JC139027,01/01/2005 12:00:00 PM,036XX N RICHMOND ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,true,1733,017,33,16,02,,,2005,02/09/2019 04:19:07 PM,,,,,,,,,,,
12869738,JF447152,07/01/2005 09:00:00 AM,0000X W POLK ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,false,false,0123,001,4,32,10,,,2005,10/29/2022 04:51:53 PM,,,,,,,,,,,
3902162,HL279091,04/05/2005 02:30:00 AM,011XX N AVERS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1112,011,27,23,26,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
7472072,HS273871,05/07/2005 08:00:00 AM,060XX W MONTROSE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1624,016,38,15,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
7345887,HS147814,01/01/2005 12:00:00 AM,063XX S CALIFORNIA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,0825,008,15,66,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
8605364,HV279184,02/02/2005 07:00:00 AM,077XX S EMERALD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0621,006,17,71,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3831722,HL202638,02/26/2005 12:40:00 AM,102XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,9,49,08B,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3799155,HL166439,02/06/2005 07:40:00 PM,048XX S LAKE SHORE DR SB,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,false,true,2132,002,4,39,08B,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3800163,HL165524,02/06/2005 08:32:00 AM,100XX W OHARE ST,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,true,false,1651,016,41,76,26,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3800174,HL166015,02/06/2005 01:25:00 PM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3807012,HL170896,02/09/2005 08:58:00 AM,100XX W OHARE ST,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,true,false,1651,016,41,76,26,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3808189,HL177955,02/12/2005 04:25:00 PM,023XX S LSD STEVENSON ER SB,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0133,001,2,33,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3808329,HL175626,02/11/2005 01:30:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3811630,HL178257,02/12/2005 10:30:00 PM,100XX W OHARE ST,0850,THEFT,ATTEMPT THEFT,AIRPORT/AIRCRAFT,true,false,1651,016,41,76,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3811651,HL179303,02/13/2005 06:00:00 AM,100XX W OHARE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,14,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3813405,HL110424,01/06/2005 08:00:00 PM,040XX W FIFTH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),TAVERN/LIQUOR STORE,true,false,1132,011,24,26,18,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3815117,HL126900,01/15/2005 08:30:00 PM,031XX W FIFTH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1124,011,28,27,18,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3815245,HL178411,02/12/2005 11:21:59 PM,003XX W 61ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0711,007,20,68,15,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3816369,HL184955,02/16/2005 04:07:57 PM,047XX W 47TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0815,008,23,56,08A,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3817748,HL185825,02/17/2005 12:30:00 AM,100XX W OHARE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,AIRPORT/AIRCRAFT,true,false,1651,016,41,76,11,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3819794,HL187827,02/18/2005 06:56:26 AM,012XX W GREENLEAF AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,false,false,2423,024,49,1,14,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3819556,HL184270,02/15/2005 08:00:00 AM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3822330,HL193344,02/20/2005 07:30:00 PM,087XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2222,022,21,71,14,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3822348,HL187883,02/18/2005 08:35:00 AM,100XX W OHARE ST,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,true,false,1651,016,41,76,26,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3824301,HL195675,02/20/2005 04:30:00 PM,023XX S LAKE SHORE DR E,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0133,001,2,33,11,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3902145,HL278969,04/05/2005 08:30:00 PM,042XX S WESTERN AVE,0890,THEFT,FROM BUILDING,CONVENIENCE STORE,false,false,0914,009,12,58,06,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3829875,HL189718,02/19/2005 01:30:26 AM,016XX W 47TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,false,false,0914,009,3,61,26,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
3839026,HL210706,03/02/2005 11:20:54 AM,072XX S WESTERN AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0832,008,18,66,08B,,,2005,08/17/2015 03:03:40 PM,,,,,,,,,,,
